Price,Road Tax,COE Left,Mileage,Transmission,Deregistration,OMV,COE Price,Curb Weight,No. Of Owners,Vehicle Type
124800,8.241966560231802,2927,85677,1,48784,82655,60586,1735,1,4
898800,8.85366542803745,2407,12000,1,318932,237121,32500,2437,1,4
166800,7.491087593534876,1524,45854,1,53659,37443,54334,1980,2,3
149800,6.52795791762255,2738,19200,1,62022,32038,45600,1350,1,1
186800,7.486613313139955,2562,26971,1,58204,40319,30890,1620,1,4
1480,9.017968479328726,2828,10000,1,577253,415198,57700,2490,1,4
60988,6.525029657843462,1280,105000,1,27997,19951,52000,1185,1,5
54500,6.429719478039138,1104,105000,1,30454,21889,51507,1417,1,2
83500,7.069874128458572,1185,101000,1,44206,36151,50389,1722,2,5
95988,6.359573868672378,2684,33300,1,33956,16767,41001,1070,1,1
90800,5.971261839790462,2220,65000,1,26564,18946,32309,1185,1,5
360000,9.007979359844501,2461,61000,1,22418,254763,32914,1500,6,6
360800,7.724004656676065,1856,25000,1,208412,157145,33900,2020,3,5
86300,6.60934924316738,1707,37800,1,31534,20254,36426,1249,1,2
85000,6.785587645007929,2008,165000,1,15524,15495,27886,1010,2,1
91800,6.525029657843462,3197,155000,1,62997,25812,71565,1285,2,6
45800,7.491087593534876,367,80000,1,30598,28263,71889,1470,1,4
85888,7.503840746698951,976,184810,0,13149,27606,48479,1390,6,6
246800,7.493317248862145,1157,51000,1,103118,87704,57903,1385,3,6
206800,7.098375638590786,1860,44000,1,79097,57799,37000,1720,2,5
38988,6.429719478039138,796,123800,1,24079,19366,56989,1417,3,2
79800,5.971261839790462,1982,79886,1,19661,17239,26170,1185,2,5
141888,7.776535028185241,827,98000,1,85155,81641,59889,1770,3,4
170888,6.52795791762255,2345,89000,1,63923,46412,32801,1635,2,4
91999,6.606650186198215,1215,97000,1,44179,37206,56206,1425,2,4
83800,6.359573868672378,2259,45000,1,26909,16436,35320,1030,2,1
299800,7.098375638590786,2953,15990,1,152217,62501,113299,1645,1,4
46800,6.60934924316738,612,114108,1,22138,25951,74501,1405,6,4
299800,7.098375638590786,3289,14383,1,138270,62501,105001,1645,1,4
212800,6.373319789577012,3197,18055,1,96603,35045,74989,1550,1,5
42800,6.606650186198215,37,140000,1,21059,32856,72990,1425,2,4
74800,6.716594773520978,2372,158000,1,21580,16739,32875,1110,4,1
59800,7.806696372521179,1465,155846,1,20425,26292,50168,1710,5,3
44388,7.098375638590786,576,88000,1,23254,19125,77600,1664,1,3
89800,7.069874128458572,1278,105831,1,46941,36151,54406,1722,1,5
65000,6.525029657843462,1000,120000,1,31794,24552,57501,1510,2,3
68888,5.634789603169249,1550,75000,1,1840,3400,4297,930,3,6
127800,7.347299700743164,2741,38331,1,35714,35207,47316,1364,3,6
62500,5.472270673671475,1672,37990,1,18342,11639,21941,1295,1,2
77800,7.085064293952548,1130,115000,1,43630,34335,56206,1790,1,3
131800,7.098375638590786,1830,95000,1,47957,29772,38602,1757,1,5
72800,6.525029657843462,1612,49638,1,25961,22085,38000,1190,1,5
50800,6.226536669287466,1097,96216,1,22237,13450,49430,940,3,2
89800,7.737616282857904,2347,141389,1,22899,34898,35416,1770,3,3
168888,7.775695749915245,1190,85000,1,104688,89948,53106,1940,1,4
62800,7.806696372521179,2042,135402,1,22285,29264,39563,1540,4,4
46800,7.098375638590786,886,90000,1,21770,17216,46502,1355,1,5
57800,6.436150368369428,1101,71343,1,25517,23827,50991,1249,1,1
81888,6.525029657843462,1888,46000,1,25318,16049,25501,1329,1,1
110800,7.088408778675395,1832,94000,1,46598,34128,33420,1565,1,5
209300,7.091742115095153,2349,21900,1,83656,61824,32889,1670,1,4
54800,7.009408932708637,1951,129556,1,13749,11888,25525,1264,3,2
52800,6.785587645007929,1730,170000,1,17768,11994,37165,1010,4,1
58800,7.014814351275545,2067,135840,1,16939,17500,29839,1195,3,2
56800,7.014814351275545,2013,129350,1,14464,16990,26175,1195,5,2
43800,6.525029657843462,915,106831,1,18369,20949,46009,1130,2,7
39500,6.525029657843462,883,89800,1,16841,14472,45000,1060,3,2
159800,6.52795791762255,2951,35100,1,72689,33263,53709,1360,1,1
33800,6.230481447578482,735,102000,1,16138,17378,57301,1139,2,1
54800,7.0967213784947605,768,136000,1,26502,16215,57002,1566,2,5
39800,6.230481447578482,374,96800,1,20205,19084,66000,1285,1,5
98800,6.883462586413092,1828,60500,1,43593,32122,31301,1480,2,4
66588,6.60934924316738,1314,89000,1,31955,19990,51765,1215,2,2
80800,6.525029657843462,1701,51238,1,25308,21206,36426,1190,1,5
44800,7.284820912568604,1217,123257,1,17564,22825,52077,1300,5,3
87800,7.218176838403408,2400,122500,1,22385,46897,33568,1615,3,4
69900,6.52795791762255,764,73675,1,28516,26078,49156,1324,1,2
68800,7.014814351275545,1982,133240,1,13951,37582,25525,1500,4,4
188000,8.291045131081729,2226,91000,1,24340,91109,34935,1450,6,6
169800,6.373319789577012,2675,31000,1,63156,31260,49300,1485,1,5
50200,7.098375638590786,914,95000,1,24079,19136,49602,1535,1,3
103800,7.755767170102998,2770,113000,1,37920,50833,49716,1650,3,4
70000,6.606650186198215,820,128500,1,29270,28046,59200,1430,2,4
107800,7.360739903058278,2622,140000,0,29392,28276,40714,1387,1,6
103800,6.704414354964107,2952,144000,1,70713,28100,78930,1155,6,6
94888,8.181160858023409,1950,180000,1,17104,78241,31933,1840,6,5
148800,7.088408778675395,2280,32000,1,53491,38007,30890,1485,2,5
127800,6.52795791762255,3043,20973,1,65197,19055,60761,1126,1,2
58800,7.10002716662926,1004,70000,1,28184,22955,49700,1500,1,5
50500,6.785587645007929,1644,150000,1,17453,13858,38192,1010,3,1
118800,7.949444420250626,2562,144000,1,26950,78437,38216,1660,4,6
138800,8.409162447202533,1709,105500,1,17423,73865,36888,1470,6,6
164800,7.091742115095153,1888,55000,1,74476,58787,31101,1615,3,4
87000,6.606650186198215,1095,107047,1,41745,35663,57508,1425,2,4
27800,6.7661917146603505,523,238000,1,4776,23882,16604,1285,6,6
102000,6.60934924316738,1833,54180,1,34723,20879,31783,1230,1,2
203000,6.373319789577012,3194,7000,1,126646,36039,107800,1485,2,5
89000,7.091742115095153,883,141000,1,51686,52041,50089,1655,1,4
50999,7.009408932708637,2011,118496,1,14522,11333,26175,1264,3,2
228888,7.085064293952548,2466,55000,1,60542,40233,35889,1526,2,6
265800,7.776535028185241,2258,58000,1,113192,80981,40101,2153,2,5
173800,8.514790306799927,401,80000,1,128401,136008,82900,2015,2,4
728888,8.279950715722526,1983,28888,0,219405,163031,36961,1413,2,6
320000,8.461046030793236,2738,88000,1,35675,110084,47316,1740,5,2
119500,7.280697195384741,2591,103000,1,46308,52425,58124,1620,4,4
555000,8.19863945529737,1521,21000,1,211600,167743,48011,1440,6,6
165000,7.434847875211999,2464,178000,0,22799,33493,33568,1270,5,6
422800,8.380456667842767,3166,40000,1,82841,278169,95025,1514,1,6
267000,7.085064293952548,2224,39000,1,90943,63964,42020,1795,2,5
159999,8.948975607841776,1860,135000,1,22629,140910,37941,2025,5,7
195500,6.373319789577012,2615,21000,1,61865,36625,40690,1420,1,4
108888,6.7912214627261855,3166,92000,1,61120,30091,70109,1315,3,1
73500,7.10002716662926,1248,79000,1,38384,27675,53300,1500,2,5
95800,8.038189179973203,2197,168400,1,22661,88183,32914,1850,2,4
268800,7.091742115095153,3288,7500,1,139829,44140,110000,1535,1,5
76800,7.806696372521179,1894,132384,1,16457,29189,31335,1710,6,3
127800,6.436150368369428,2038,45000,1,48331,26038,48010,1572,1,5
96800,7.767263996757308,548,74000,1,67232,72315,72100,2030,3,5
87998,6.692083742506628,2765,142000,1,34717,19218,45272,1536,4,3
60998,7.500529485395295,1834,115000,1,16333,25968,32121,1520,4,3
78800,7.218176838403408,2254,110000,1,24417,22575,39313,1340,3,3
135000,7.098375638590786,1918,103000,1,45619,33613,31001,1642,2,4
252000,7.085064293952548,2828,11000,1,84994,45045,56100,1580,2,6
155800,7.098375638590786,2040,60000,1,66539,43359,48000,1660,2,5
178300,8.680671660408713,2011,71000,1,19646,141137,35411,1565,6,6
57800,7.009408932708637,1922,178000,1,13816,13045,26047,1251,4,2
48000,7.091742115095153,402,62000,1,36986,46713,72002,1680,2,4
74800,6.52795791762255,766,98000,1,34009,30895,53001,1430,3,5
39800,6.525029657843462,731,89500,1,16879,18902,56001,1190,2,5
41800,7.085064293952548,425,132600,1,30973,38524,73900,1565,2,4
31998,6.692083742506628,887,155000,1,10196,25187,20699,1285,6,6
44800,6.436150368369428,855,104400,1,16642,20481,43000,1249,2,1
38800,6.6039438246004725,912,138130,1,19746,13477,46009,1284,4,2
103800,6.52795791762255,1465,78000,1,39882,30479,31997,1480,1,3
57888,6.883462586413092,400,82888,1,35130,39389,61010,1645,3,4
72800,6.52795791762255,1224,77981,1,34092,27853,51109,1324,1,2
51800,6.410174881966167,940,116000,1,23506,25603,49000,1310,2,1
53800,6.6039438246004725,1188,138000,1,25141,13106,50101,1284,1,2
57800,6.606650186198215,913,107570,1,22524,23253,43000,1395,1,1
60888,7.2868764117507,1467,178000,1,17093,51279,34991,1540,3,4
87800,6.606650186198215,1194,106000,1,41941,36344,52807,1435,1,5
44000,6.612041034833092,887,128000,1,20125,15274,45000,1480,3,5
240800,7.491087593534876,2223,45000,1,62418,44768,30890,1970,2,3
59800,7.10002716662926,1097,85365,1,33029,24330,53001,1585,2,4
75800,9.269646477873591,856,102000,1,12140,192662,50932,2525,6,4
428800,7.422971251049421,3320,9,1,203168,54909,146002,2180,1,3
122800,6.52795791762255,2589,75788,1,60096,21908,70002,1255,1,1
47800,6.6039438246004725,764,112965,1,24977,16971,50000,1295,4,2
87800,7.086737934510577,1246,48000,1,43208,36535,53001,1610,1,5
80800,7.091742115095153,791,77000,1,53761,52959,60001,1680,2,4
71800,5.472270673671475,1494,67000,1,17079,13828,14997,1287,1,2
41800,7.098375638590786,606,144000,1,24812,21934,74501,1626,1,5
42800,6.606650186198215,637,158018,1,20950,22896,58700,1395,3,1
58800,7.098375638590786,978,85000,1,28164,22572,51010,1626,2,5
58800,6.52795791762255,850,114910,1,24614,27737,44001,1425,2,4
69800,6.881411303642535,1248,81300,1,32373,20642,54000,1350,2,3
65800,6.230481447578482,1702,75117,1,21376,13305,38001,1048,3,1
110888,6.52795791762255,2104,60800,1,39502,23718,35312,1490,1,5
92000,8.465057436995709,1705,130000,1,17863,66738,37906,1190,6,4
58000,6.525029657843462,1460,98000,1,25420,14937,45201,1310,3,2
51888,6.230481447578482,1461,87000,1,20498,15223,41761,1088,2,1
52888,6.52795791762255,793,110000,1,29826,29235,60001,1425,2,4
121800,6.373319789577012,1891,63000,1,43787,32046,31101,1375,2,1
56800,7.098375638590786,946,138000,1,28187,23891,49700,1528,1,5
39800,6.612041034833092,371,122163,1,19866,17192,56209,1480,2,5
88800,6.525029657843462,1469,57173,1,29464,19612,31997,1191,1,5
59800,7.098375638590786,1104,92800,1,31268,20840,58201,1535,1,3
58800,6.933423025730715,1977,127074,1,13916,21214,25525,1175,3,2
150800,6.52795791762255,2590,33037,1,58979,34076,41101,1320,1,1
215500,8.522180732927277,3197,63000,1,85542,112755,97176,1980,3,6
59888,6.525029657843462,1187,110800,1,24875,21292,42785,1185,2,5
162888,6.373319789577012,2222,58000,1,55213,33180,37766,1410,1,4
96800,6.6039438246004725,1825,73000,1,33721,19248,32725,1287,1,2
38888,7.358830898342354,886,138421,1,11736,30194,23851,1455,6,5
39500,6.525029657843462,853,112000,1,15770,19063,43000,1190,4,5
65800,7.2909747781429814,1922,135000,1,16620,21500,31335,1350,3,3
170888,7.098375638590786,2951,22000,1,89950,31056,85000,1679,1,4
136888,8.60922527686273,2923,112000,1,48718,94458,60586,1770,5,6
53800,7.2909747781429814,1102,150000,1,19687,19547,50355,1219,3,2
37500,6.606650186198215,371,153000,1,23044,32861,73010,1425,2,4
39999,7.098375638590786,644,133500,1,20537,17113,60789,1682,2,5
92800,7.755767170102998,2557,112000,1,26898,39329,38216,1650,5,4
208888,7.775695749915245,1522,97000,1,120092,91724,57390,1940,2,4
91800,6.7912214627261855,2956,110000,1,38853,25849,47765,1205,3,6
63800,6.606650186198215,888,71000,1,22367,22556,45000,1395,1,1
152800,7.775695749915245,765,158000,1,97232,89948,56500,1940,1,4
192800,7.098375638590786,2044,53400,1,91877,65922,42564,1720,2,4
137800,7.085064293952548,2255,17000,1,51671,33715,36000,1480,1,4
228800,7.775695749915245,2010,118000,1,126156,92820,39401,1940,1,4
161800,7.098375638590786,2194,60232,1,64049,42650,41805,1832,2,5
61800,7.491087593534876,402,108500,1,34006,34805,58190,1615,2,4
232800,6.373319789577012,2980,13400,1,88059,45553,56001,1610,1,5
118800,6.60934924316738,2736,36000,1,37222,18686,44589,1280,1,2
260000,7.090076835776092,1469,73000,1,85802,69758,36000,1365,1,6
74800,7.086737934510577,762,129000,1,34091,30150,56089,1610,1,5
109800,7.503840746698951,1551,266000,0,21811,28776,50578,1270,6,6
112000,7.098375638590786,1247,127000,1,54950,47062,51000,1755,1,5
76800,6.525029657843462,1674,58000,1,23260,19020,36426,1130,1,7
151800,7.767263996757308,1160,59000,1,97427,84281,53001,1850,3,4
53800,7.086737934510577,365,121000,1,23512,25581,60101,1610,1,5
26800,6.60934924316738,3,135000,1,18443,30655,68689,1405,1,4
121800,7.091742115095153,1338,68000,1,52720,43251,50110,1735,1,5
70800,7.2868764117507,1463,148000,1,17055,39421,34991,1485,4,4
43000,7.806696372521179,1341,140000,1,19623,29049,52473,1540,3,4
159500,7.085064293952548,2468,46900,1,54069,34050,35889,1790,2,3
64800,6.230481447578482,1613,60000,1,31497,21121,36810,1203,2,5
83800,6.754604099487962,1922,145000,1,13816,31017,26047,1360,4,6
98888,8.103796712981794,1860,140000,1,22629,76507,37941,1735,4,6
48800,7.098375638590786,824,147232,1,23390,17994,54920,1682,3,5
43800,5.971261839790462,918,87703,1,16303,21139,47889,1165,2,1
75800,7.0967213784947605,1586,81800,1,27993,13108,42661,1591,2,5
46500,6.60934924316738,578,120000,1,27360,32618,75002,1410,3,4
61800,7.284820912568604,1468,135000,1,16314,18803,33377,1310,5,3
34800,6.230481447578482,911,83000,1,14647,14461,46009,1081,1,1
96800,7.218176838403408,1832,158000,1,23502,61737,39936,1575,6,6
82800,7.091742115095153,916,40000,1,34825,31981,49602,1490,1,4
49800,6.436150368369428,1004,92000,1,21733,20402,55200,1249,3,1
25000,6.230481447578482,548,97000,1,13163,16576,67749,1150,1,1
31800,6.436150368369428,606,185000,1,13112,19211,61000,1249,3,1
103800,6.436150368369428,2285,56000,1,38908,20151,37705,1289,1,2
101800,6.52795791762255,1894,107000,1,37233,25699,31101,1490,2,5
53988,6.52795791762255,1163,97000,1,24446,17760,49751,1096,1,2
178000,7.775695749915245,1133,88000,1,112453,97334,53001,1935,2,4
35800,7.098375638590786,433,154000,1,21805,29662,74389,1175,3,1
71800,6.60934924316738,1339,64320,1,30099,19990,46489,1215,1,2
45800,7.085064293952548,516,106050,1,32897,38503,71889,1565,3,4
143800,7.098375638590786,2068,25500,1,53551,33306,48209,1695,1,5
65300,6.60934924316738,1215,71200,1,29773,19990,49430,1215,1,2
45800,6.52795791762255,400,111000,1,25110,26376,61010,1360,3,1
44800,6.230481447578482,1098,88000,1,18743,14938,50991,1081,1,1
75800,6.52795791762255,1192,90800,1,40125,33244,55501,1550,2,3
39888,6.436150368369428,794,110000,1,17486,19158,54301,1249,2,1
112800,6.883462586413092,2256,59000,1,46497,28711,37989,1480,2,4
60800,6.6039438246004725,1104,95000,1,26311,12698,46778,1345,1,2
148800,7.098375638590786,2679,22800,1,49692,20583,46002,1480,1,5
82800,6.436150368369428,1466,77500,1,29849,19883,32809,1270,1,1
58800,6.52795791762255,1190,98200,1,25132,17647,50889,1046,1,1
58800,7.091742115095153,583,97000,1,32084,40369,66751,1465,1,4
96800,8.235360643753348,2316,53000,1,22618,53747,35416,1570,5,6
199988,6.373319789577012,2563,28000,1,67941,36284,45600,1550,1,5
35800,6.525029657843462,734,128000,1,16927,18719,57301,1190,1,5
33800,6.230481447578482,371,130000,1,14831,18038,56209,1229,3,1
103800,6.606650186198215,1701,61500,1,41066,28937,38941,1435,4,1
284000,7.098375638590786,2464,21800,1,95250,68448,34989,1596,3,6
55000,6.606650186198215,367,103098,1,18688,28669,62890,1430,2,4
62900,6.606650186198215,374,93448,1,31502,35294,60789,1425,1,4
48200,6.606650186198215,731,128000,1,24937,25384,55399,1425,3,1
44188,6.60934924316738,884,95030,1,21094,16283,46651,1205,3,2
97500,6.525029657843462,2468,54126,1,36447,18543,33000,1067,1,1
103800,6.525029657843462,2556,20919,1,37068,14402,37334,1085,1,2
126500,7.098375638590786,2437,42692,1,37436,22250,32500,1576,1,5
30800,6.230481447578482,643,84500,1,14723,18093,56209,1229,1,1
120988,7.098375638590786,2346,72000,1,40794,24570,32500,1576,1,5
41100,6.525029657843462,854,131318,1,16595,20020,45002,1190,2,5
65800,6.858565034791365,2342,113000,1,21334,13720,33207,1060,4,1
69500,6.52795791762255,1128,92000,1,35034,28279,56889,1360,2,6
55100,7.493317248862145,434,101836,1,43050,50373,72201,2094,2,5
57800,7.098375638590786,487,73170,1,38280,43529,66751,1680,1,5
113200,6.230481447578482,2220,42678,1,47076,25647,37766,1385,1,5
76900,6.606650186198215,942,112917,1,36210,35465,54920,1425,2,4
101800,7.098375638590786,1493,89511,1,47657,33308,49996,1695,2,5
89000,7.829630389150193,2406,145000,1,22164,41108,33568,1650,3,4
94800,7.350516171833998,2735,157000,1,35636,25004,47316,1395,3,3
46800,7.400009517162692,882,105000,1,22203,14804,55001,1520,2,5
39888,6.60934924316738,371,31050,1,25049,35634,72201,1410,1,4
124800,7.401231264413015,1130,80500,1,46044,35288,48005,1790,2,3
47300,6.785587645007929,1496,139298,1,17350,11254,41994,1010,4,1
358800,7.768110378525988,1190,60000,1,146730,126159,53001,1450,3,6
58988,6.946013991099227,1861,144000,1,17594,21775,29485,1291,4,1
58800,7.487733761436444,948,46000,1,30084,25706,51010,1531,1,7
239000,8.211211361793023,2591,149500,1,46308,90048,58124,1425,4,6
51000,7.503840746698951,1097,141000,1,19618,24053,50355,1540,3,5
83000,6.525029657843462,1979,23800,1,24663,13936,26170,1085,2,2
106800,6.525029657843462,1132,81000,1,37968,26529,48005,1670,1,3
165500,7.085064293952548,2560,46453,1,59613,35470,40301,1408,1,6
358800,8.914626127827137,3106,104000,1,75983,185909,88862,2580,5,5
53800,7.10002716662926,972,93326,1,31450,25328,56000,1585,2,4
145900,7.77485576666552,730,60000,1,76806,71272,57002,2105,2,5
28500,6.60934924316738,3,92000,1,18841,30751,72810,1405,4,4
63200,7.872836175025724,1369,156638,0,19738,17038,52473,1405,5,6
63800,7.069874128458572,979,141000,1,32320,25841,56089,1672,2,4
286800,7.491087593534876,2774,35000,1,92206,51549,63002,2030,1,3
107800,7.098375638590786,1132,102000,1,52017,43194,53711,1540,2,4
329000,7.098375638590786,3103,12619,1,151372,65624,98389,1983,1,5
43800,6.60934924316738,553,99700,1,22906,26701,77600,1405,2,4
85800,7.767263996757308,242,104920,1,63133,80470,67334,2070,2,5
127800,6.606650186198215,2252,75000,1,41867,26150,32889,1435,2,5
51800,6.60934924316738,979,54000,1,24230,16283,53694,1205,1,2
398800,7.77485576666552,2738,22283,1,138883,89301,52200,1985,2,5
133800,6.522092798170152,2585,40000,1,43769,19388,41503,1563,2,5
76800,7.098375638590786,1462,113000,1,31485,17141,48005,1532,1,3
99800,7.091742115095153,1155,66000,1,52397,43644,56410,1465,2,4
33800,7.2909747781429814,947,163000,1,12111,21245,46048,1219,3,2
155800,6.606650186198215,1827,66000,1,54846,35914,39406,1490,2,4
63500,7.806696372521179,1496,140269,1,20727,30659,50168,1770,5,3
96800,6.52795791762255,1640,102800,1,44406,32596,39903,1480,1,3
180800,7.098375638590786,2468,40000,1,62336,42518,35001,1832,2,5
182800,6.373319789577012,3321,15500,1,108771,33622,87235,1380,1,4
31800,6.6039438246004725,369,125000,1,18521,14802,56209,1292,3,2
87800,6.6039438246004725,1984,42000,1,28353,18612,26309,1287,1,2
36988,7.284820912568604,1007,167000,1,14442,18632,51630,1300,3,3
15200,7.434847875211999,372,66000,1,3935,29624,18751,1450,1,4
95800,7.775695749915245,582,90000,1,72350,76072,78001,1790,2,4
33000,6.642486801367256,919,70500,1,11270,19331,22069,1090,3,1
39800,6.230481447578482,792,110000,1,20255,18454,56001,1285,3,5
239800,6.373319789577012,3136,14000,1,121405,44721,100697,1555,1,5
171800,7.098375638590786,2682,13600,1,58725,29975,45001,1757,1,5
58800,7.400009517162692,979,82000,1,26752,21335,49602,1530,2,5
63900,6.410174881966167,1582,63600,1,21584,7790,36890,1115,2,2
