Listing ID,Listing URL,Brand,Price,Depreciation,Road Tax,Registration Date,COE Left,Mileage,Manufacture Year,Transmission,Deregistration,OMV,ARF,COE Price,Engine Capacity,Power,Curb Weight,No. Of Owners,Vehicle Type
1222830,https://www.sgcarmart.com/used_cars/info.php?ID=1222830,Volvo,133888,20350,1176,13-Mar-19,1951,83000,2018,Auto,54627,39504,47306,36667,1969,187,1695,2,Luxury Sedan
1239166,https://www.sgcarmart.com/used_cars/info.php?ID=1239166,Honda,134000,14620,682,10-Oct-22,2955,6698,2022,Auto,64914,19884,5000,68001,1496,87,1250,1,SUV
1239375,https://www.sgcarmart.com/used_cars/info.php?ID=1239375,Audi,134800,16580,392,19-Mar-21,2710,52600,2019,Auto,50536,22279,23191,44589,999,85,1280,1,Luxury Sedan
1235038,https://www.sgcarmart.com/used_cars/info.php?ID=1235038,BMW,134800,24920,1210,30-Nov-17,1496,110831,2017,Auto,68287,50933,63680,57390,1998,185,1540,1,Luxury Sedan
1235320,https://www.sgcarmart.com/used_cars/info.php?ID=1235320,Mercedes-Benz,134800,18280,586,17-Feb-20,2312,50000,2018,Auto,47684,32452,37433,30890,1332,120,1375,2,Hatchback
1222751,https://www.sgcarmart.com/used_cars/info.php?ID=1222751,Porsche,134800,18450,4332,18-Feb-11,2652,162000,2010,Auto,31176,117130,117130,42683,3605,300,1760,6,Sports Car
1238299,https://www.sgcarmart.com/used_cars/info.php?ID=1238299,Jaguar,135000,36090,2380,31-Aug-16,736,79000,2016,Auto,53441,49967,61954,56500,2995,250,1706,3,Luxury Sedan
1228723,https://www.sgcarmart.com/used_cars/info.php?ID=1228723,Kia,135000,21920,1210,18-Jan-19,1918,103000,2018,Auto,45619,33613,39059,31001,1998,182,1642,2,Luxury Sedan
1213418,https://www.sgcarmart.com/used_cars/info.php?ID=1213418,Porsche,135000,37580,3322,15-Sep-15,395,120000,2015,Auto,80153,85245,125441,58109,3598,220,2115,3,SUV
1239679,https://www.sgcarmart.com/used_cars/info.php?ID=1239679,BMW,135500,19050,684,30-Sep-19,1861,22809,2019,Auto,54200,36901,43662,37912,1499,103,1430,2,SUV
1231052,https://www.sgcarmart.com/used_cars/info.php?ID=1231052,Mercedes-Benz,135500,23960,1202,5-Apr-18,1612,134000,2017,Auto,56890,45947,56326,39000,1991,135,1525,1,Sports Car
1238240,https://www.sgcarmart.com/used_cars/info.php?ID=1238240,BMW,135555,18850,684,29-Nov-19,2224,34781,2019,Auto,54458,34226,39917,40009,1499,103,1430,2,SUV
1195210,https://www.sgcarmart.com/used_cars/info.php?ID=1195210,BMW,135800,16860,2834,23-May-12,2927,95000,2011,Auto,48784,72221,72221,60586,2979,235,1660,5,Sports Car
1208792,https://www.sgcarmart.com/used_cars/info.php?ID=1208792,BMW,135800,27850,1210,28-Sep-17,1128,55200,2017,Auto,52906,42225,51115,49899,1997,135,1735,2,SUV
1219464,https://www.sgcarmart.com/used_cars/info.php?ID=1219464,BMW,135800,16580,684,30-Oct-20,2560,71500,2019,Auto,56727,32721,37810,40301,1499,103,1320,1,Hatchback
1223192,https://www.sgcarmart.com/used_cars/info.php?ID=1223192,Hyundai,135800,14810,742,11-Oct-22,2956,9800,2022,Auto,82826,19598,5000,87889,1598,90.2,1280,1,Mid-Sized Sedan
1235432,https://www.sgcarmart.com/used_cars/info.php?ID=1235432,Land,135800,22250,1210,31-Jul-18,1737,99000,2018,Auto,56203,47135,57989,32809,1997,177,1953,2,SUV
1229836,https://www.sgcarmart.com/used_cars/info.php?ID=1229836,Mazda,135800,16510,1210,28-May-21,2768,25200,2020,Auto,59189,19885,19885,58089,1998,121,1441,2,SUV
1216095,https://www.sgcarmart.com/used_cars/info.php?ID=1216095,BMW,136000,18010,3071,15-Jun-11,2741,91477,2011,Auto,35714,83371,83371,47316,2979,235,1840,3,Sports Car
1230027,https://www.sgcarmart.com/used_cars/info.php?ID=1230027,BMW,136800,15870,684,19-Mar-21,2710,40747,2021,Auto,61429,32653,37715,44589,1499,80,1340,1,Hatchback
1239388,https://www.sgcarmart.com/used_cars/info.php?ID=1239388,Citroen,136800,16860,508,5-Feb-21,2647,58339,2020,Auto,51931,24855,26797,43501,1199,96,1397,1,MPV
1239772,https://www.sgcarmart.com/used_cars/info.php?ID=1239772,Mercedes-Benz,136800,24970,1202,5-Dec-17,1491,72000,2017,Auto,66577,52567,66621,48109,1991,135,1605,1,Luxury Sedan
1232971,https://www.sgcarmart.com/used_cars/info.php?ID=1232971,Mercedes-Benz,136800,20160,586,26-Jun-19,2066,35000,2018,Auto,55388,36901,43662,42002,1332,120,1375,1,Hatchback
1238795,https://www.sgcarmart.com/used_cars/info.php?ID=1238795,Mercedes-Benz,136800,19550,586,24-Oct-19,2199,45000,2019,Auto,50627,32681,37754,37000,1332,120,1375,1,Hatchback
1182958,https://www.sgcarmart.com/used_cars/info.php?ID=1182958,Suzuki,136800,14960,662,24-May-22,3139,15000,2022,Auto,70840,15781,15781,68501,1462,75,1110,1,SUV
1231387,https://www.sgcarmart.com/used_cars/info.php?ID=1231387,Toyota,136800,14390,742,11-Aug-22,3197,13700,2022,Auto,80774,19410,19410,74989,1598,96,1315,1,Mid-Sized Sedan
1228631,https://www.sgcarmart.com/used_cars/info.php?ID=1228631,Volkswagen,136800,17500,624,26-Aug-20,2191,20000,2019,Auto,49320,29326,33057,35710,1395,92,1338,1,Stationwagon
1238987,https://www.sgcarmart.com/used_cars/info.php?ID=1238987,Volkswagen,136800,16790,624,9-Feb-21,2650,33802,2020,Auto,51418,25380,27532,42000,1395,92,1270,1,Hatchback
1179719,https://www.sgcarmart.com/used_cars/info.php?ID=1179719,BMW,136888,17020,5482,28-Oct-11,2923,112000,2011,Auto,48718,94458,94458,60586,4395,300,1770,5,Sports Car
1231594,https://www.sgcarmart.com/used_cars/info.php?ID=1231594,BMW,136900,17650,684,19-Jun-20,2435,42000,2019,Auto,48414,32721,37810,32500,1499,103,1320,2,Hatchback
1239455,https://www.sgcarmart.com/used_cars/info.php?ID=1239455,BMW,137000,17010,1452,1-Mar-12,2928,141000,2012,Auto,48801,44138,44138,60586,1997,180,1455,3,Luxury Sedan
1238734,https://www.sgcarmart.com/used_cars/info.php?ID=1238734,Audi,137800,19100,1194,20-Dec-19,2255,17000,2019,Auto,51671,33715,39201,36000,1984,140,1480,1,Luxury Sedan
1218952,https://www.sgcarmart.com/used_cars/info.php?ID=1218952,Audi,137800,26690,1194,10-Nov-17,1466,35500,2017,Auto,63960,50531,57956,57414,1984,140,1705,2,Sports Car
1239642,https://www.sgcarmart.com/used_cars/info.php?ID=1239642,BMW,137800,22700,684,23-Nov-18,1864,45657,2018,Auto,48453,36709,43393,31101,1499,100,1520,1,Sports Car
1238439,https://www.sgcarmart.com/used_cars/info.php?ID=1238439,BMW,137800,19280,684,18-Oct-19,2194,60257,2019,Auto,54992,36901,43662,40000,1499,103,1430,1,SUV
1192658,https://www.sgcarmart.com/used_cars/info.php?ID=1192658,Honda,137800,30840,2094,1-Apr-08,1617,168000,2008,Manual,20095,44845,49330,44998,2156,178,1250,6,Sports Car
1238509,https://www.sgcarmart.com/used_cars/info.php?ID=1238509,Mercedes-Benz,137800,21650,740,28-Feb-19,1948,84396,2018,Auto,50540,36172,42641,34509,1595,115,1490,1,Luxury Sedan
1221182,https://www.sgcarmart.com/used_cars/info.php?ID=1221182,Toyota,137800,14620,682,8-Aug-22,3195,25500,2021,Auto,77534,17490,17490,72996,1496,79,1325,1,MPV
1223299,https://www.sgcarmart.com/used_cars/info.php?ID=1223299,BMW,137888,24160,1210,14-Jun-18,1700,89000,2018,Auto,51870,41483,50077,36000,1998,135,1660,2,SUV
1228813,https://www.sgcarmart.com/used_cars/info.php?ID=1228813,Honda,138000,15470,682,20-Jun-22,3166,10817,2022,Auto,69534,21569,7197,73801,1496,87,1250,1,SUV
1239681,https://www.sgcarmart.com/used_cars/info.php?ID=1239681,BMW,138800,27370,1210,3-Jan-17,1155,90000,2016,Auto,81930,71708,101075,50389,1998,190,1680,1,Luxury Sedan
1239562,https://www.sgcarmart.com/used_cars/info.php?ID=1239562,BMW,138800,23880,1210,23-Nov-17,1499,137000,2017,Auto,80413,63422,81160,57390,1998,185,1615,3,Luxury Sedan
1207117,https://www.sgcarmart.com/used_cars/info.php?ID=1207117,BMW,138800,23440,1210,20-Sep-18,1495,64000,2018,Auto,49184,38582,46015,34381,1998,135,1405,2,Sports Car
1232873,https://www.sgcarmart.com/used_cars/info.php?ID=1232873,Jaguar,138800,21890,1210,13-Jul-18,1708,109654,2017,Auto,63414,54207,69573,31001,1997,184,1781,2,SUV
1186812,https://www.sgcarmart.com/used_cars/info.php?ID=1186812,Mercedes-Benz,138800,28680,2382,25-Jan-16,821,103000,2015,Auto,101880,96961,146530,61103,2996,245,1935,2,Luxury Sedan
1180720,https://www.sgcarmart.com/used_cars/info.php?ID=1180720,Porsche,138800,21190,7294,6-May-10,2377,155462,2010,Auto,21989,145162,145162,33568,4806,294,1875,3,Sports Car
1214337,https://www.sgcarmart.com/used_cars/info.php?ID=1214337,Porsche,138800,29370,4488,4-Jul-08,1709,105500,2008,Auto,17423,73865,73865,36888,3387,217,1470,6,Sports Car
1238398,https://www.sgcarmart.com/used_cars/info.php?ID=1238398,Porsche,138800,55320,1194,12-Jun-15,583,43000,2015,Auto,63940,67563,93614,75000,1984,174,1940,1,SUV
1238703,https://www.sgcarmart.com/used_cars/info.php?ID=1238703,Honda,138888,15330,682,22-Jul-22,3197,7300,2022,Auto,66098,22547,8566,68001,1496,87,1250,1,SUV
1239085,https://www.sgcarmart.com/used_cars/info.php?ID=1239085,Lexus,139600,20980,1198,10-May-19,2011,29900,2019,Auto,60669,38007,45210,48000,1987,127,1485,2,SUV
1237944,https://www.sgcarmart.com/used_cars/info.php?ID=1237944,BMW,139800,30760,2362,14-Oct-16,769,115200,2016,Auto,73470,68263,94874,55201,2979,225,2025,3,SUV
1238576,https://www.sgcarmart.com/used_cars/info.php?ID=1238576,Lexus,139800,20920,1198,25-Jun-19,2065,53000,2019,Auto,51219,35007,41010,35906,1987,127,1485,1,SUV
1149588,https://www.sgcarmart.com/used_cars/info.php?ID=1149588,Mercedes-Benz,139800,19960,586,29-Oct-19,2195,52150,2019,Auto,51056,33032,38245,37000,1332,120,1410,1,Hatchback
1136877,https://www.sgcarmart.com/used_cars/info.php?ID=1136877,Mercedes-Benz,139800,38800,2382,1-Jul-15,611,70260,2014,Auto,93427,96954,146518,75000,2996,245,1935,4,Luxury Sedan
1195243,https://www.sgcarmart.com/used_cars/info.php?ID=1195243,Porsche,139800,20920,7294,18-Jun-10,2433,160000,2010,Auto,22422,128402,128402,33568,4806,294,1875,6,Sports Car
1172584,https://www.sgcarmart.com/used_cars/info.php?ID=1172584,Toyota,139800,14680,680,17-Feb-23,3408,1000,2022,Auto,84189,15177,5000,86000,1490,88,1110,1,SUV
1230126,https://www.sgcarmart.com/used_cars/info.php?ID=1230126,Toyota,139800,24220,1638,20-Sep-18,1495,35000,2018,Auto,45173,34489,40285,34381,2362,125,1775,1,MPV
1237382,https://www.sgcarmart.com/used_cars/info.php?ID=1237382,Audi,139888,16680,2856,29-Feb-12,3046,160000,2011,Auto,67579,63336,63336,80583,2995,245,1685,4,Sports Car
1104926,https://www.sgcarmart.com/used_cars/info.php?ID=1104926,Porsche,139900,24110,4295,29-Sep-09,2102,118000,2009,Auto,24873,92245,92245,42885,3436,228,1455,5,Sports Car
1238877,https://www.sgcarmart.com/used_cars/info.php?ID=1238877,BMW,140000,18960,5938,18-May-11,2679,172911,2011,Auto,33646,96411,96411,45586,4395,300,1940,4,Sports Car
1226247,https://www.sgcarmart.com/used_cars/info.php?ID=1226247,Kia,140800,15060,600,23-May-22,3139,15700,2021,Auto,95971,21569,22197,92090,1353,103,1323,1,SUV
1225657,https://www.sgcarmart.com/used_cars/info.php?ID=1225657,Mercedes-Benz,140800,22200,1202,24-Sep-18,1490,100000,2016,Auto,58752,49850,61790,31307,1991,135,1605,1,Luxury Sedan
1236489,https://www.sgcarmart.com/used_cars/info.php?ID=1236489,Porsche,140800,38280,2382,12-Feb-16,828,87000,2015,Auto,70746,72726,102907,38610,2997,250,1940,3,SUV
1237039,https://www.sgcarmart.com/used_cars/info.php?ID=1237039,Toyota,140800,31100,1792,24-Jul-17,1374,82000,2017,Auto,49115,39025,46635,49802,2493,134,1980,3,MPV
1239195,https://www.sgcarmart.com/used_cars/info.php?ID=1239195,Audi,141555,19870,624,17-Feb-20,2312,43555,2019,Auto,42680,27687,30762,30890,1395,110,1545,2,SUV
1237490,https://www.sgcarmart.com/used_cars/info.php?ID=1237490,Honda,141800,13990,682,26-Sep-23,3316,75,2023,Auto,103312,18038,5000,100000,1496,87,1250,1,SUV
1238102,https://www.sgcarmart.com/used_cars/info.php?ID=1238102,Honda,141800,13980,682,27-Sep-23,3317,67,2023,Auto,104335,18038,5000,101000,1496,87,1250,1,SUV
1235126,https://www.sgcarmart.com/used_cars/info.php?ID=1235126,Maserati,141800,19630,5632,31-Jan-11,2623,115000,2011,Auto,29403,101821,101821,40714,4244,298,1880,6,Sports Car
1237966,https://www.sgcarmart.com/used_cars/info.php?ID=1237966,Mercedes-Benz,141800,19100,586,19-Mar-20,2344,22000,2019,Auto,52627,32745,37843,37705,1332,120,1375,1,Hatchback
1185930,https://www.sgcarmart.com/used_cars/info.php?ID=1185930,Mitsubishi,141800,28790,1815,15-Sep-08,1490,162000,2008,Auto,16432,37294,37294,33377,1998,206,1540,4,Sports Car
1229499,https://www.sgcarmart.com/used_cars/info.php?ID=1229499,BMW,141888,35770,2384,1-Feb-16,827,98000,2015,Auto,85155,81641,118954,59889,2998,240,1770,3,Luxury Sedan
1156160,https://www.sgcarmart.com/used_cars/info.php?ID=1156160,BMW,142000,29460,2362,5-Dec-16,1125,113000,2016,Auto,81869,70378,98681,56410,2979,235,1750,2,Luxury Sedan
1219678,https://www.sgcarmart.com/used_cars/info.php?ID=1219678,Jaguar,142000,22090,1210,10-Jul-18,1705,109300,2018,Auto,66809,56917,74451,31000,1997,184,1781,1,SUV
1200518,https://www.sgcarmart.com/used_cars/info.php?ID=1200518,Audi,142800,26180,976,20-Mar-18,1615,25400,2017,Auto,57431,43831,53364,45289,1798,132,1395,2,Sports Car
1237070,https://www.sgcarmart.com/used_cars/info.php?ID=1237070,BMW,142800,22050,1210,31-Dec-18,1891,54100,2018,Auto,57656,45320,55448,30851,1998,135,1540,1,Luxury Sedan
1226723,https://www.sgcarmart.com/used_cars/info.php?ID=1226723,Lexus,142800,19620,1198,3-Jan-20,2259,64399,2019,Auto,53299,35133,41187,36000,1987,127,1485,2,SUV
1214057,https://www.sgcarmart.com/used_cars/info.php?ID=1214057,Mercedes-Benz,142800,32400,1202,23-Mar-17,1253,89989,2016,Auto,58929,50358,62645,53001,1991,280,1555,4,Sports Car
1237113,https://www.sgcarmart.com/used_cars/info.php?ID=1237113,Peugeot,142800,16510,508,30-Aug-21,2560,17000,2021,Auto,55786,23807,25330,46689,1199,96,1320,1,SUV
1238953,https://www.sgcarmart.com/used_cars/info.php?ID=1238953,Volvo,142800,21780,1176,14-Aug-19,2095,37888,2019,Auto,46818,28071,31300,40001,1969,140,1695,1,SUV
1239181,https://www.sgcarmart.com/used_cars/info.php?ID=1239181,Lexus,142880,27150,1210,12-Sep-17,1103,34500,2017,Auto,67129,56222,73200,50000,1998,175,2070,1,SUV
1211335,https://www.sgcarmart.com/used_cars/info.php?ID=1211335,Alfa,143800,18300,1208,9-Jul-20,2434,75000,2018,Auto,54291,34984,40978,34989,1995,147,1429,1,Sports Car
1225304,https://www.sgcarmart.com/used_cars/info.php?ID=1225304,BMW,143800,17850,5482,28-Jun-12,2928,95000,2011,Auto,48801,88299,88299,60586,4395,300,1940,4,Sports Car
1229297,https://www.sgcarmart.com/used_cars/info.php?ID=1229297,BMW,143800,23010,1210,22-Oct-18,1833,63000,2018,Auto,57939,45907,56270,31301,1998,135,1540,1,Luxury Sedan
1238236,https://www.sgcarmart.com/used_cars/info.php?ID=1238236,Honda,143800,15140,682,3-Feb-23,3384,11000,2022,Auto,84271,20414,5580,86000,1496,87,1250,1,SUV
1216989,https://www.sgcarmart.com/used_cars/info.php?ID=1216989,Lexus,143800,19770,1210,11-Nov-19,2197,41468,2019,Auto,59621,39331,47064,40009,1998,180,1620,3,Luxury Sedan
1202901,https://www.sgcarmart.com/used_cars/info.php?ID=1202901,Lexus,143800,21350,1784,23-May-19,2043,91000,2019,Auto,62924,39999,47999,48010,2487,152,1620,1,Luxury Sedan
1232400,https://www.sgcarmart.com/used_cars/info.php?ID=1232400,Mercedes-Benz,143800,24640,1202,24-Jan-18,1550,76000,2017,Auto,73700,58073,76532,47002,1991,155,1615,2,Luxury Sedan
1171338,https://www.sgcarmart.com/used_cars/info.php?ID=1171338,Mercedes-Benz,143800,15470,1071,26-Jan-13,3376,146235,2011,Auto,100435,51025,46025,108106,1796,150,1725,6,Sports Car
1239075,https://www.sgcarmart.com/used_cars/info.php?ID=1239075,Porsche,143800,34390,1194,16-Sep-16,761,84000,2016,Auto,68292,63515,86327,56956,1984,185,1845,3,SUV
1233136,https://www.sgcarmart.com/used_cars/info.php?ID=1233136,Toyota,143800,20430,1210,16-Dec-19,2252,123000,2019,Auto,49764,30808,35132,37900,1998,170,1695,1,SUV
1238574,https://www.sgcarmart.com/used_cars/info.php?ID=1238574,Toyota,143800,21800,1210,28-Jun-19,2068,25500,2019,Auto,53551,33306,38629,48209,1998,170,1695,1,SUV
1225986,https://www.sgcarmart.com/used_cars/info.php?ID=1225986,Volvo,143800,20920,1176,10-Jul-19,2070,58000,2019,Auto,54995,39504,47306,34000,1969,187,1695,1,Luxury Sedan
1230569,https://www.sgcarmart.com/used_cars/info.php?ID=1230569,Mercedes-Benz,144800,24670,1202,6-Feb-18,1552,68000,2017,Auto,76749,58073,76532,53711,1991,155,1615,2,Luxury Sedan
1128134,https://www.sgcarmart.com/used_cars/info.php?ID=1128134,BMW,145000,72530,2362,26-Dec-14,426,80150,2014,Auto,72411,79743,115538,73990,2979,317,1560,3,Sports Car
1239216,https://www.sgcarmart.com/used_cars/info.php?ID=1239216,BMW,145800,92700,2362,18-Nov-14,398,64000,2014,Auto,56213,64397,87915,72003,2979,317,1560,2,Sports Car
1238155,https://www.sgcarmart.com/used_cars/info.php?ID=1238155,Honda,145800,16630,682,4-Oct-21,2594,23000,2021,Auto,57974,24469,26257,48000,1496,95,1360,1,MPV
1196536,https://www.sgcarmart.com/used_cars/info.php?ID=1196536,MINI,145800,16120,684,26-Apr-22,3101,13000,2021,Auto,70897,28094,16332,68699,1499,75,1235,1,Hatchback
1237269,https://www.sgcarmart.com/used_cars/info.php?ID=1237269,Porsche,145800,33770,1194,27-Oct-16,1098,115000,2016,Auto,73265,63559,86407,56340,1984,185,1845,2,SUV
1186544,https://www.sgcarmart.com/used_cars/info.php?ID=1186544,Toyota,145800,15110,680,6-Apr-23,3437,20,2022,Auto,95254,18121,5000,96501,1490,88,1110,1,SUV
1222240,https://www.sgcarmart.com/used_cars/info.php?ID=1222240,Audi,145900,32790,2380,14-Sep-16,730,60000,2016,Auto,76806,71272,100290,57002,2995,245,2105,2,SUV
1227852,https://www.sgcarmart.com/used_cars/info.php?ID=1227852,BMW,146555,19920,1210,27-Aug-19,1828,93854,2019,Auto,67022,47950,59130,38602,1998,135,1495,1,Sports Car
1239364,https://www.sgcarmart.com/used_cars/info.php?ID=1239364,BMW,146800,18040,2834,30-Mar-12,2957,160000,2012,Auto,54019,56172,56172,66387,2979,225,1520,4,Luxury Sedan
1219575,https://www.sgcarmart.com/used_cars/info.php?ID=1219575,BMW,147000,23810,1210,28-Sep-18,1493,55000,2018,Auto,55909,46922,57691,31307,1998,135,1495,1,Sports Car
1216949,https://www.sgcarmart.com/used_cars/info.php?ID=1216949,Jeep,147000,32490,3330,29-Jun-17,1340,13500,2017,Auto,52997,43525,52935,50110,3604,209,1995,2,SUV
1237360,https://www.sgcarmart.com/used_cars/info.php?ID=1237360,BMW,147800,21460,5527,9-Sep-10,2197,111000,2010,Auto,22661,78062,78062,32914,3999,308,1625,2,Sports Car
1176852,https://www.sgcarmart.com/used_cars/info.php?ID=1176852,Lexus,147800,22440,1210,10-Apr-19,1981,75000,2019,Auto,60470,40767,49074,43102,1998,175,1755,2,SUV
1182198,https://www.sgcarmart.com/used_cars/info.php?ID=1182198,BMW,147888,28550,2362,27-Mar-17,1247,98000,2016,Auto,82272,70378,98681,52600,2979,235,1750,2,Luxury Sedan
1236529,https://www.sgcarmart.com/used_cars/info.php?ID=1236529,Mercedes-Benz,147998,22390,740,12-Jun-19,2044,55312,2018,Auto,54034,35914,42280,39401,1595,115,1490,1,Luxury Sedan
1185901,https://www.sgcarmart.com/used_cars/info.php?ID=1185901,Porsche,148000,35890,2382,31-May-16,947,170200,2016,Auto,74479,75114,107206,38610,2997,250,1940,1,SUV
1235926,https://www.sgcarmart.com/used_cars/info.php?ID=1235926,BMW,148800,106030,1862,14-Aug-14,270,55000,2014,Auto,65801,82439,120391,67304,2979,317,1537,3,Sports Car
1238869,https://www.sgcarmart.com/used_cars/info.php?ID=1238869,BMW,148800,17590,684,27-Jan-21,2647,45000,2020,Manual,60306,34989,40985,40556,1499,80,1490,1,MPV
1211041,https://www.sgcarmart.com/used_cars/info.php?ID=1211041,BMW,148800,17740,1331,21-Dec-12,3045,120000,2012,Auto,67557,47484,47484,80583,1997,180,1620,3,Luxury Sedan
1233319,https://www.sgcarmart.com/used_cars/info.php?ID=1233319,Honda,148800,21330,1630,14-Nov-19,2190,96000,2019,Auto,50856,32696,37775,37000,2356,129,1858,1,Stationwagon
1048725,https://www.sgcarmart.com/used_cars/info.php?ID=1048725,Honda,148800,34030,1815,26-Feb-08,1581,23000,2008,Manual,22102,37985,41784,50578,1997,177,1270,3,Sports Car
1235156,https://www.sgcarmart.com/used_cars/info.php?ID=1235156,Lexus,148800,19740,1210,19-Feb-20,2315,36600,2019,Auto,58864,39083,46717,37500,1998,180,1620,3,Luxury Sedan
1220687,https://www.sgcarmart.com/used_cars/info.php?ID=1220687,Lexus,148800,19900,1198,14-Feb-20,2280,32000,2018,Auto,53491,38007,45210,30890,1987,127,1485,2,SUV
1237013,https://www.sgcarmart.com/used_cars/info.php?ID=1237013,Mercedes-Benz,148800,19330,586,2-Jul-20,2438,51700,2019,Auto,48552,32745,37843,30012,1332,120,1375,1,Hatchback
1192771,https://www.sgcarmart.com/used_cars/info.php?ID=1192771,Mercedes-Benz,148800,18090,740,31-Mar-21,2711,48000,2019,Auto,53867,25324,27454,44589,1595,90,1435,1,SUV
1238677,https://www.sgcarmart.com/used_cars/info.php?ID=1238677,Mitsubishi,148800,18670,1210,11-Mar-21,2679,22800,2020,Auto,49692,20583,20817,46002,1998,110,1480,1,SUV
1230906,https://www.sgcarmart.com/used_cars/info.php?ID=1230906,Porsche,148800,34430,1194,17-Nov-16,1128,89000,2016,Auto,72815,62469,84445,57903,1984,185,1845,1,SUV
1234951,https://www.sgcarmart.com/used_cars/info.php?ID=1234951,SEAT,148800,16590,624,29-Oct-21,2924,20000,2020,Auto,87525,27624,30674,80210,1395,110,1377,1,SUV
1232138,https://www.sgcarmart.com/used_cars/info.php?ID=1232138,Volkswagen,148800,22410,1194,7-May-19,2008,78278,2018,Auto,57964,40037,48052,41000,1984,162,1550,1,Stationwagon
1238315,https://www.sgcarmart.com/used_cars/info.php?ID=1238315,Opel,149000,15210,508,30-May-23,3500,3500,2022,Auto,92347,18980,5000,92000,1199,96,1205,1,SUV
