Brand,Price,Depreciation,Road Tax,Registration Date,COE Left,Mileage,Manufacture Year,Transmission,Deregistration,OMV,ARF,COE Price,Engine Capacity,Power,Curb Weight,No. Of Owners,Vehicle Type
Audi,239999,25430,1194,28-Feb-2022,3047,25800,2021,Auto,118493,43790,53306,93590,1984,145.0,1435,1,Sports Car
Toyota,50500,14240,682,23-Dec-2016,1157,105332,2015,Auto,21722,14768,9768,48000,1496,80.0,1090,1,Mid-Sized Sedan
Mercedes-Benz,138800,18290,586,03-Jul-2020,2432,42000,2020,Auto,40010,28129,31381,24474,1332,120.0,1375,1,Hatchback
Mazda,50800,17170,682,28-Apr-2016,917,119000,2016,Auto,20180,19095,14095,46009,1496,88.0,1324,1,Hatchback
Audi,74888,30230,1194,28-May-2015,582,113126,2015,Auto,40404,45878,51230,78001,1984,169.0,1410,2,Sports Car
Mercedes-Benz,191800,28700,2382,31-Oct-2018,1825,102000,2018,Auto,85690,67295,93131,31307,2996,270.0,1845,1,SUV
Mazda,78800,15350,1210,30-Apr-2018,1649,105000,2018,Auto,29439,17758,17758,37330,1998,121.0,1472,1,Mid-Sized Sedan
Lexus,41800,22970,1792,10-Sep-2014,0,188000,2014,Auto,27414,35305,41427,73010,2494,135.0,1615,2,Luxury Sedan
Toyota,119800,18570,1198,29-Apr-2019,2013,48950,2019,Auto,43857,29506,33309,33989,1987,127.0,1530,2,SUV
Hyundai,51800,14720,738,15-Nov-2016,1129,95000,2016,Auto,24349,12352,12352,52668,1591,93.8,1345,2,Mid-Sized Sedan
Toyota,107800,21070,1210,22-Dec-2017,1521,80800,2017,Auto,51146,33308,38632,57390,1998,170.0,1695,2,SUV
Kia,62000,13210,738,28-Dec-2017,1527,102000,2017,Auto,28549,12600,12600,46791,1591,95.3,1295,1,Mid-Sized Sedan
Maserati,233800,33240,2362,29-Jan-2019,1923,73000,2018,Auto,104117,79318,114773,33989,2979,257.0,1850,1,Luxury Sedan
Mercedes-Benz,151800,30600,2382,19-Jul-2016,1008,87760,2016,Auto,96131,89948,133907,57390,2996,200.0,1940,2,Luxury Sedan
Honda,22800,13400,958,23-Jun-2010,607,148000,2009,Auto,5593,19734,19734,16438,1497,88.0,1150,2,Mid-Sized Sedan
Mazda,72800,15540,1210,30-Aug-2017,1104,103560,2017,Auto,36577,23392,24749,52751,1998,121.0,1472,1,Luxury Sedan
Peugeot,24999,13570,508,29-May-2015,583,138123,2015,Auto,14168,20493,5691,67601,1199,96.0,1190,2,Stationwagon
Toyota,77800,17590,976,18-Aug-2017,1102,77581,2017,Auto,32168,19955,19955,49802,1798,105.0,1355,2,MPV
Honda,59800,15910,682,01-Mar-2017,1223,79000,2016,Auto,24394,21255,11757,49430,1496,96.0,1190,2,SUV
BMW,363888,36830,2384,29-Jul-2021,2833,21000,2020,Auto,161681,100595,153071,61112,2998,250.0,1805,1,Luxury Sedan
Honda,104800,17480,684,22-Nov-2018,1856,69000,2018,Auto,38934,27527,30538,31307,1498,127.0,1324,1,Mid-Sized Sedan
Audi,48999,16300,976,30-Nov-2015,769,80234,2015,Auto,29745,29466,28253,60000,1798,125.0,1545,2,Luxury Sedan
Mazda,39800,12490,682,30-Jun-2016,979,88000,2016,Auto,21991,16622,11622,55200,1496,88.0,1321,3,Mid-Sized Sedan
Nissan,56800,13700,742,26-Apr-2017,1280,83000,2016,Auto,29176,16547,16547,52000,1598,85.0,1205,1,Mid-Sized Sedan
Porsche,172800,22780,2938,11-May-2011,2765,140000,2011,Auto,37716,77572,77572,49716,2893,195.0,1435,6,Sports Car
Suzuki,96800,12390,392,17-Dec-2020,2621,41000,2020,Auto,40865,15461,15461,40714,998,82.0,940,2,Hatchback
Toyota,127800,36260,3100,27-Jun-2016,976,98000,2016,Auto,48671,47783,58897,49156,3456,206.0,2090,2,MPV
Toyota,52800,17780,976,08-Mar-2016,855,117000,2016,Auto,21270,19953,19953,38610,1798,105.0,1360,1,MPV
Mercedes-Benz,236663,28760,6860,08-Jan-2013,2981,56663,2012,Auto,60865,182668,182668,73954,5461,395.0,1845,4,Sports Car
Toyota,68800,16670,1792,29-Nov-2016,1133,81000,2016,Auto,39155,29296,33015,56410,2494,133.0,1475,2,Luxury Sedan
Volkswagen,44800,15550,624,28-Jan-2016,827,74000,2015,Auto,22627,22167,18034,51301,1395,92.0,1383,2,Hatchback
Honda,67800,18430,682,01-Aug-2016,1001,30000,2015,Auto,34728,28643,32101,55100,1496,110.0,1520,2,MPV
Hyundai,13888,14240,1033,29-Oct-2009,30,138000,2009,Auto,2876,11254,11254,14743,1591,89.7,1264,4,Mid-Sized Sedan
Opel,86800,15440,508,27-Feb-2018,1586,77740,2017,Auto,42907,33031,38244,36810,1199,96.0,1295,1,SUV
Opel,111800,15750,606,21-Jan-2020,2280,66277,2018,Auto,44349,24008,25612,40001,1364,103.0,1538,1,MPV
Volkswagen,126800,14030,392,14-Jan-2022,3013,19800,2021,Auto,63849,21180,21652,57599,999,85.0,1190,1,Hatchback
Opel,37800,22590,742,30-Jun-2014,249,97208,2013,Auto,26736,36459,43043,72369,1598,125.0,1658,2,Sports Car
Nissan,64300,12570,508,08-Sep-2018,1468,85133,2018,Auto,18348,13305,5000,30209,1198,58.0,1048,1,Hatchback
Honda,18500,13320,958,01-Mar-2010,493,108235,2008,Auto,4589,23496,23496,16519,1497,88.0,1080,3,Hatchback
Toyota,228333,35430,1792,06-May-2019,2010,43500,2018,Auto,63657,49887,61842,31001,2493,134.0,2030,3,MPV
Mazda,109000,15500,1210,15-Jan-2020,2284,67000,2019,Auto,42826,22640,23696,40101,1998,121.0,1515,1,Luxury Sedan
Mercedes-Benz,111822,18570,740,22-Jan-2019,1916,66000,2018,Auto,34146,25181,27254,25920,1595,90.0,1435,2,SUV
Mercedes-Benz,97800,22030,740,14-Jul-2017,1368,79000,2016,Auto,39399,30688,29964,53001,1595,115.0,1395,1,Luxury Sedan
Opel,124800,15040,508,30-Aug-2021,2564,22839,2021,Auto,48417,25237,12332,49640,1199,96.0,1320,1,SUV
Opel,91800,15230,606,07-Dec-2018,1861,76552,2017,Auto,35739,24553,26375,30959,1364,103.0,1538,1,MPV
Opel,66800,11480,508,29-Jun-2018,1708,134801,2018,Auto,34823,23719,25207,37000,1199,81.0,1203,1,SUV
Opel,78800,12980,508,11-Jan-2019,1915,73499,2018,Auto,28972,20788,21104,25000,1199,81.0,1203,1,SUV
Nissan,71800,12590,508,11-Apr-2019,2005,57771,2019,Auto,19799,13467,5000,29159,1198,58.0,1048,1,Hatchback
Opel,110800,15630,606,16-Jan-2020,2285,32947,2018,Auto,44265,23980,25572,40001,1364,103.0,1538,1,MPV
Audi,123999,18700,1194,10-May-2019,2014,61168,2019,Auto,56211,33718,39206,48010,1984,140.0,1480,1,Luxury Sedan
Honda,35000,15370,682,02-Oct-2015,396,121000,2015,Auto,16184,19210,9210,56209,1496,96.0,1190,3,SUV
Audi,49800,16490,624,20-May-2016,949,124000,2016,Auto,20420,22566,13593,47020,1395,92.0,1310,3,Luxury Sedan
BMW,59800,18480,684,14-Apr-2016,913,75000,2016,Auto,25796,28460,26844,38610,1499,100.0,1360,1,Sports Car
BMW,77888,17240,3543,16-Apr-2008,1645,116800,2006,Auto,18469,38613,42475,40881,2979,225.0,1640,6,Sports Car
Audi,80800,12950,1672,04-Jan-2010,2254,106000,2009,Auto,24618,44008,44008,39463,1984,155.0,1655,5,Sports Car
BMW,165800,15660,684,21-Feb-2023,3405,5400,2022,Auto,103484,32860,38004,80000,1499,80.0,1340,1,Hatchback
BMW,135800,25340,1210,27-Sep-2017,1131,76000,2017,Auto,64753,54822,70680,48001,1998,185.0,1540,2,Luxury Sedan
Mercedes-Benz,230800,22730,586,07-Oct-2022,2956,9120,2020,Auto,125747,43336,52671,95856,1332,120.0,1435,1,Luxury Sedan
Honda,79988,13860,578,03-May-2019,2007,47000,2019,Auto,18952,15750,5750,26309,1318,73.0,1052,1,Hatchback
Kia,94822,13990,738,15-Nov-2019,2224,58800,2019,Auto,34911,18888,18888,34001,1591,93.8,1287,1,Mid-Sized Sedan
Mercedes-Benz,199800,24630,1202,16-Oct-2020,2560,65000,2020,Auto,66442,44190,53866,37102,1991,145.0,1730,2,SUV
Mercedes-Benz,112800,21230,740,18-Jan-2018,1557,85000,2017,Auto,50251,37239,44135,45289,1595,115.0,1425,1,Luxury Sedan
Mercedes-Benz,90800,22180,1202,17-May-2016,946,116000,2015,Auto,51987,52377,66279,47000,1991,135.0,1655,1,Luxury Sedan
Chevrolet,40800,11490,604,11-Aug-2016,730,121318,2016,Auto,26168,16461,16461,57501,1362,103.0,1440,2,Mid-Sized Sedan
Volkswagen,271888,30910,2380,25-Nov-2020,2589,49000,2019,Auto,105072,72802,103044,39500,2995,250.0,1945,2,SUV
Mazda,50800,13850,682,27-Dec-2016,1161,106148,2016,Auto,24725,17612,12612,54200,1496,88.0,1321,3,Mid-Sized Sedan
BMW,92800,15100,2514,04-Dec-2009,2220,180000,2009,Auto,24046,46586,46586,39129,2497,150.0,1505,6,Sports Car
Hyundai,73800,15350,1212,27-Dec-2017,1526,48993,2017,Auto,32549,18206,18206,47002,1999,112.0,1460,2,Luxury Sedan
Mazda,82800,11070,889,10-May-2011,2706,150000,2010,Auto,30951,17273,17273,41397,1498,77.0,1035,2,Mid-Sized Sedan
Toyota,59800,15800,682,28-Feb-2017,1222,72000,2016,Auto,26258,21865,12611,53334,1496,80.0,1320,1,MPV
Maserati,161800,21260,6539,20-May-2011,2774,59800,2009,Auto,37839,97451,97451,49716,4691,323.0,1955,3,Sports Car
Mercedes-Benz,107998,14130,1169,12-Oct-2011,2766,125277,2011,Auto,38002,54305,54305,49716,1796,135.0,1470,5,Sports Car
BMW,183888,20280,816,02-Nov-2012,3286,65000,2012,Auto,74761,34638,34638,82465,1598,125.0,1390,2,Hatchback
Honda,97800,15620,742,24-May-2019,2038,77000,2019,Auto,29679,19955,19955,26170,1597,92.0,1237,2,Mid-Sized Sedan
Toyota,195800,32480,1792,19-Nov-2018,1863,79000,2018,Auto,61113,48189,59465,32302,2494,134.0,2045,3,MPV
Audi,117888,18200,3332,02-Jun-2010,2341,170000,2009,Auto,22938,64503,64503,35416,2995,245.0,1750,6,Stationwagon
BMW,449800,44520,2378,27-Dec-2021,2986,13500,2021,Auto,182093,108897,168015,72756,2993,375.0,1920,1,Sports Car
Subaru,115800,17700,1208,21-Oct-2019,2190,62000,2019,Auto,38496,18058,18058,41361,1995,115.0,1591,1,SUV
Mazda,86800,11580,682,18-Aug-2020,2197,41000,2019,Auto,33665,14714,14714,33000,1496,85.0,1067,1,Hatchback
Subaru,99800,23270,1210,05-Jun-2017,1310,72088,2017,Auto,38618,26881,29634,53001,1998,197.0,1597,2,Sports Car
Toyota,130800,15900,682,23-Aug-2021,2557,24000,2019,Auto,45167,24445,11223,46689,1496,73.0,1380,1,MPV
Kia,78500,13520,738,25-Jan-2019,1919,86000,2018,Auto,23875,13826,13826,25501,1591,93.8,1287,2,Mid-Sized Sedan
Toyota,76800,10900,965,25-Oct-2010,2559,144000,2010,Auto,24794,16446,16446,35200,1598,90.0,1195,2,Mid-Sized Sedan
Mercedes-Benz,175800,37210,2382,20-Oct-2016,1104,40000,2016,Auto,99506,85723,126302,57508,2996,270.0,2220,2,SUV
Mitsubishi,24500,13550,954,28-Dec-2010,636,118000,2010,Auto,5945,13727,13727,16438,1584,79.0,1162,3,Mid-Sized Sedan
Mazda,24800,16890,682,14-Jan-2015,458,136331,2014,Auto,12139,16941,6941,65889,1496,88.0,1339,2,Mid-Sized Sedan
Mazda,99800,15820,1210,26-Jun-2019,2070,65000,2019,Auto,41548,18868,18868,52410,1998,121.0,1515,1,Luxury Sedan
Audi,39500,18540,392,22-Sep-2015,396,143000,2015,Auto,14814,21205,6687,57089,999,70.0,1165,2,Hatchback
Audi,150888,27940,2380,29-Aug-2017,1103,108000,2017,Auto,75933,62621,84718,53711,2995,260.0,1735,2,Sports Car
Subaru,76800,17960,1210,22-Jul-2017,1366,99000,2017,Auto,29544,17822,17822,47501,1998,177.0,1682,3,SUV
Porsche,85000,48250,1194,12-Sep-2014,31,110000,2014,Auto,46521,60505,80909,65700,1984,174.0,1940,3,SUV
Nissan,56800,15430,508,04-Jan-2017,1159,57000,2016,Auto,24452,18725,13725,48000,1197,85.0,1285,2,SUV
Mercedes-Benz,82800,13310,1364,28-Dec-2009,2257,120350,2009,Auto,24449,55057,55057,39313,1796,150.0,1650,2,Luxury Sedan
BMW,135800,13630,742,25-Sep-2013,3319,108000,2013,Auto,97304,31132,25585,97652,1598,100.0,1405,3,Luxury Sedan
Mercedes-Benz,163800,24200,1202,07-Dec-2018,1861,103000,2018,Auto,74416,58787,77817,31101,1991,155.0,1615,1,Luxury Sedan
Mercedes-Benz,119626,24160,1202,15-Jun-2017,1339,99888,2017,Auto,59467,49632,61485,53001,1991,135.0,1605,3,Luxury Sedan
Honda,67000,14940,682,31-Oct-2017,1460,73000,2017,Auto,23537,21968,12756,36001,1496,96.0,1190,1,SUV
MG,126000,16110,680,28-Dec-2020,2622,37000,2020,Auto,44185,19388,19388,41503,1490,119.0,1563,2,SUV
Mitsubishi,19800,13460,1028,31-Mar-2010,515,129000,2009,Auto,4886,13569,13569,16604,1584,79.0,1162,4,Mid-Sized Sedan
Volkswagen,65000,12630,1791,23-Jan-2009,1855,163000,2008,Auto,16527,31295,31295,32121,1984,147.0,1391,6,Sports Car
Toyota,59800,16060,1792,21-Jun-2016,970,122000,2016,Auto,33561,29296,33015,51010,2494,133.0,1475,2,Luxury Sedan
Nissan,54800,17140,508,28-Jul-2016,1007,92000,2016,Auto,23039,18689,13689,53000,1197,85.0,1285,1,SUV
Honda,198800,18580,978,25-Aug-2023,3289,35,2020,Auto,136433,27446,30425,115001,1799,104.0,1261,1,Mid-Sized Sedan
Mitsubishi,42800,14740,506,05-Jul-2016,974,95000,2016,Auto,17681,14083,5000,53694,1193,57.0,940,3,Mid-Sized Sedan
MG,127800,16160,680,29-Jan-2021,2653,50000,2020,Auto,50334,19426,19426,49489,1490,119.0,1563,1,SUV
Rolls-Royce,1558,150380,8250,14-May-2022,3133,3000,2021,Auto,465376,310140,530252,87000,6749,420.0,2490,1,Luxury Sedan
Volkswagen,67800,11840,930,01-Jul-2009,2065,151800,2009,Auto,17086,25871,22413,29839,1390,125.0,1568,5,MPV
Nissan,45588,10560,1026,02-Feb-2008,1552,116782,2007,Auto,18176,13900,15290,42122,1498,80.0,1110,3,Mid-Sized Sedan
Toyota,124800,14510,506,14-Mar-2022,3073,19000,2021,Auto,52559,18959,5000,57898,1196,64.0,970,1,SUV
Honda,127800,13810,682,19-Sep-2022,2958,5500,2019,Auto,71635,22446,8425,72996,1496,95.0,1130,1,Stationwagon
Honda,125800,14480,682,17-Feb-2022,3046,11300,2019,Auto,51199,23228,9520,52709,1496,96.0,1190,1,SUV
Audi,74800,18010,392,29-May-2017,1313,94000,2017,Auto,29081,26255,18757,46489,999,85.0,1315,3,SUV
Mazda,37588,21670,1210,30-Jan-2015,464,111231,2014,Auto,20241,18532,18532,76889,1998,111.0,1664,1,MPV
MINI,173800,17660,684,08-Jul-2022,3167,8000,2022,Auto,90388,33351,38692,78001,1499,75.0,1360,1,Hatchback
Mitsubishi,80821,12840,70,14-Nov-2019,2223,9581,2019,Auto,13152,15087,5087,15309,1193,59.0,915,1,Hatchback
Mercedes-Benz,86800,18880,4746,29-Apr-2008,1648,88300,2007,Auto,18615,52590,52590,40881,3497,200.0,1780,4,Sports Car
BMW,161800,24570,1210,14-Nov-2018,1858,115000,2018,Auto,71287,56161,73090,32302,1998,185.0,1540,2,Luxury Sedan
Porsche,365888,41120,4002,08-Oct-2012,2921,109000,2012,Auto,90835,146332,146332,102078,3800,294.0,1415,2,Sports Car
Mercedes-Benz,81800,14720,3335,09-Feb-2010,2005,140000,2009,Auto,19685,85295,85295,35411,2997,170.0,1850,3,Luxury Sedan
Nissan,40800,13270,508,28-Apr-2016,917,90000,2016,Auto,19979,18974,13974,45504,1197,85.0,1285,3,SUV
Toyota,116000,14150,742,13-Apr-2021,2737,21000,2021,Auto,48848,19473,19473,45600,1598,96.0,1315,1,Mid-Sized Sedan
Honda,143800,14180,682,26-Sep-2023,3320,75,2023,Auto,103421,18038,5000,100000,1496,87.0,1250,1,SUV
BMW,95000,18930,684,29-Dec-2017,1528,51000,2017,Auto,41020,30907,30270,47002,1499,100.0,1365,4,Sports Car
Ferrari,888800,97030,3724,30-Sep-2020,2229,18000,2020,Auto,346582,251104,423988,40989,3855,441.0,1675,1,Sports Car
BMW,159900,18330,684,17-May-2021,2771,53000,2020,Auto,76427,35079,41111,63002,1499,100.0,1435,1,SUV
BMW,89800,15950,682,31-May-2018,1670,118997,2018,Auto,39244,28248,31548,38039,1496,85.0,1350,1,Hatchback
Audi,138800,20170,624,21-Nov-2019,2220,82000,2019,Auto,47359,27687,30762,39700,1395,110.0,1545,1,SUV
Kia,51800,12160,238,18-Jul-2017,1372,30000,2017,Auto,17491,11945,11945,25801,1591,95.3,1295,1,Mid-Sized Sedan
Volvo,77800,16780,1176,24-Jul-2017,1368,88000,2017,Auto,38604,26083,28517,53001,1969,140.0,1470,2,Hatchback
Toyota,124800,13850,742,28-Dec-2021,2987,78000,2021,Auto,64818,21417,21984,58801,1598,96.0,1315,1,Mid-Sized Sedan
Honda,80000,15210,742,21-May-2018,1670,103000,2018,Auto,32218,19662,19662,40000,1597,92.0,1249,1,Mid-Sized Sedan
Honda,88000,13290,682,17-Jan-2020,2286,75000,2019,Auto,29055,19194,9194,35320,1496,95.0,1130,1,Stationwagon
BMW,99800,32420,2362,30-Apr-2015,554,113000,2014,Auto,66497,70479,98863,79500,2979,225.0,2030,2,SUV
Subaru,76800,17630,1208,28-Sep-2017,1132,65000,2017,Auto,28373,13744,13744,49000,1995,110.0,1591,1,SUV
Honda,90800,12200,578,08-Dec-2020,2592,55000,2020,Auto,31843,16794,6794,37334,1318,73.0,1052,1,Hatchback
BMW,68998,15130,816,23-May-2013,1640,124842,2013,Auto,39516,33071,23071,43339,1598,100.0,1405,3,Luxury Sedan
Porsche,235800,26750,3375,06-Oct-2012,3191,53018,2012,Auto,85648,91008,91008,97176,3436,232.0,1425,3,Sports Car
Volkswagen,58500,16610,976,13-May-2016,942,99900,2016,Auto,31791,31410,30974,51010,1798,132.0,1480,1,Luxury Sedan
Mercedes-Benz,199800,33560,4988,27-Apr-2016,916,123980,2016,Auto,151224,142635,228743,54920,4663,335.0,2015,2,Luxury Sedan
Toyota,149800,15500,680,08-Mar-2023,3410,88,2021,Auto,81112,21955,7737,80000,1490,88.0,1120,1,SUV
Volkswagen,43800,18810,508,30-Jul-2015,644,73016,2014,Auto,20963,19795,19795,55889,1197,77.0,1222,2,Hatchback
Mercedes-Benz,353000,37250,1202,28-Feb-2022,3047,290,2021,Auto,139218,60522,80940,93590,1991,310.0,1675,1,Sports Car
BMW,87800,19780,1210,10-Feb-2017,1185,90000,2016,Auto,44405,36832,43565,48209,1998,141.0,1570,1,MPV
Mercedes-Benz,39000,26960,740,10-Oct-2014,39,114000,2014,Auto,18907,30054,24076,68689,1595,115.0,1435,3,SUV
Volkswagen,55500,14410,620,03-Nov-2016,1098,105000,2015,Auto,30510,21889,22645,51507,1390,90.0,1417,1,Mid-Sized Sedan
Porsche,391800,34510,1194,05-Oct-2023,3319,170,2020,Auto,216422,63221,94053,146002,1984,180.0,1870,1,SUV
Subaru,69828,17820,1210,24-Feb-2017,1218,65322,2016,Auto,28858,19363,19363,48209,1998,177.0,1682,2,SUV
Honda,153988,15230,682,18-Sep-2023,3322,35,2023,Auto,104197,18838,5000,101000,1496,87.0,1250,1,SUV
Mazda,82800,14210,682,18-Dec-2018,1892,101000,2018,Auto,25737,18001,18001,23568,1496,88.0,1331,1,Mid-Sized Sedan
Mercedes-Benz,112888,13310,814,20-Jun-2013,3071,154000,2013,Auto,50181,24131,15784,59179,1595,115.0,1395,4,Hatchback
Mazda,42800,17610,1210,16-Sep-2015,400,71000,2015,Auto,21392,17483,17483,61001,1998,111.0,1535,1,MPV
BMW,147800,24710,1210,27-Sep-2018,1496,98280,2018,Auto,50591,41483,50077,32000,1998,135.0,1660,1,SUV
Honda,58366,12740,1467,09-May-2008,1648,108000,2008,Auto,17733,17127,17127,38712,1799,103.0,1350,1,MPV
MINI,106800,15990,684,15-Nov-2019,2224,43000,2019,Auto,32202,26093,18531,30000,1499,75.0,1225,1,Hatchback
Toyota,60800,11330,2457,20-Feb-2009,1954,115000,2009,Auto,17139,27844,27844,31933,2362,123.0,1540,4,Luxury Sedan
Toyota,64350,18930,1196,10-May-2016,919,86000,2015,Auto,31239,31425,30995,49000,1986,111.0,1610,2,SUV
Mazda,94800,15170,1210,29-Apr-2019,2013,40000,2018,Auto,34992,20797,21116,35310,1998,115.0,1290,1,SUV
Mercedes-Benz,179800,30900,2382,01-Jun-2017,1306,61345,2017,Auto,107291,90326,134587,54405,2996,200.0,1940,2,Luxury Sedan
Hyundai,77800,14420,738,30-Aug-2018,1469,75862,2018,Auto,25848,14571,14571,31997,1591,93.8,1345,1,Mid-Sized Sedan
Toyota,125988,13140,392,01-Mar-2023,3413,1050,2019,Auto,84543,18096,5000,86000,996,72.0,970,1,SUV
Honda,67800,14090,578,28-May-2018,1677,60736,2018,Auto,21105,14877,5000,38001,1317,73.0,1030,1,Hatchback
Lamborghini,729000,95710,5834,26-Aug-2019,1830,40000,2018,Auto,272147,200334,332602,38602,5204,426.0,1497,3,Sports Car
Volkswagen,76800,11010,806,28-Jan-2011,2220,146645,2010,Auto,23125,22110,22110,33140,1390,118.0,1377,3,Mid-Sized Sedan
Toyota,60800,20000,1196,03-Feb-2016,823,108000,2015,Auto,30070,29906,28869,55001,1986,111.0,1610,3,SUV
Suzuki,46800,12430,732,16-Jul-2012,1370,113724,2011,Auto,26940,13522,13522,35783,1372,70.0,1045,3,Hatchback
Lexus,74800,21330,1210,28-Mar-2016,887,82331,2015,Auto,38429,37505,44507,47604,1998,180.0,1620,1,Luxury Sedan
Toyota,74800,14740,2457,05-Nov-2008,1830,133000,2008,Auto,16298,27006,27006,32121,2362,125.0,1750,5,MPV
Kia,24800,18640,738,10-Oct-2014,39,107340,2014,Auto,12648,17328,12328,64841,1591,95.3,1295,2,Mid-Sized Sedan
Mercedes-Benz,115800,18900,586,23-Jan-2019,1917,71000,2018,Auto,40155,28337,31672,31001,1332,120.0,1375,1,Hatchback
Mitsubishi,46800,15450,1210,31-Mar-2016,880,90000,2016,Auto,21821,17216,17216,46502,1998,110.0,1355,1,SUV
Hyundai,48800,15440,1212,26-Apr-2016,915,98082,2016,Auto,23553,19083,19083,47604,1999,113.0,1460,1,Luxury Sedan
Honda,77800,12720,578,30-Aug-2019,1834,55000,2019,Auto,23067,15689,5689,31917,1317,73.0,1030,1,Hatchback
Volvo,62998,15020,1176,29-Dec-2016,1163,118875,2016,Auto,33896,26641,29298,50010,1969,180.0,1557,2,Luxury Sedan
Toyota,97800,35640,1792,25-Nov-2015,764,87056,2015,Auto,39436,37196,44075,61103,2493,134.0,2020,1,MPV
Mercedes-Benz,538800,66210,3922,16-Aug-2019,1830,35000,2019,Auto,250033,183683,302630,39406,3982,470.0,2120,1,Sports Car
Hyundai,69800,12920,738,10-Sep-2018,1460,84325,2018,Auto,25364,12477,12477,33798,1591,93.8,1345,1,Mid-Sized Sedan
Toyota,214800,31860,1792,31-Jul-2019,2095,29000,2019,Auto,69297,48189,59465,47000,2494,134.0,2045,1,MPV
Toyota,95998,14920,2293,16-Mar-2010,2345,162483,2010,Auto,22783,33207,33207,35416,2362,125.0,1710,6,MPV
Mercedes-Benz,220800,58160,3922,16-Mar-2016,885,69000,2015,Auto,106923,103847,158925,47604,3982,375.0,1730,2,Sports Car
Hyundai,57800,16910,1212,15-Jul-2016,1004,103771,2016,Auto,26306,21578,22210,47000,1999,114.0,1540,3,SUV
Mercedes-Benz,258800,28630,8144,22-Oct-2012,3286,85000,2012,Auto,99099,97182,97182,109643,6208,336.0,1730,6,Sports Car
Mercedes-Benz,183800,25610,1202,25-Nov-2019,2224,56900,2018,Auto,64610,44075,53705,39700,1991,155.0,1735,1,SUV
Porsche,136800,21060,4189,02-Mar-2010,2319,112800,2007,Auto,22647,46876,46876,35416,3387,217.0,1470,6,Sports Car
Porsche,220800,34510,4684,03-Mar-2010,2310,138500,2010,Auto,22657,119707,119707,35416,3614,254.0,1520,4,Sports Car
Lexus,89800,13100,4340,18-Aug-2010,2197,150000,2010,Auto,22571,55421,55421,32914,3456,204.0,1975,5,SUV
Mercedes-Benz,87800,21850,740,12-Dec-2016,1156,99089,2016,Auto,41612,35663,36929,55501,1595,115.0,1425,2,Luxury Sedan
Audi,205800,31280,1194,25-Jan-2019,1919,70000,2018,Auto,78212,60157,80283,33989,1984,185.0,2050,2,SUV
Maserati,141800,19610,5632,31-Jan-2011,2616,115000,2011,Auto,29437,101821,101821,40714,4244,298.0,1880,6,Sports Car
Toyota,275800,31110,1792,06-Aug-2021,2831,29136,2021,Auto,92427,51567,64821,59599,2493,134.0,2030,2,MPV
Honda,93800,15140,682,15-Mar-2019,1979,49978,2019,Auto,31214,22254,23156,25501,1496,96.0,1200,1,SUV
Honda,72800,14860,682,27-Mar-2018,1616,49638,2017,Auto,26003,22085,12919,38000,1496,96.0,1190,1,SUV
Toyota,59800,10920,1113,09-Apr-2009,1976,114950,2008,Auto,13979,16084,16084,25525,1598,80.0,1195,2,Mid-Sized Sedan
Mazda,52800,16160,1786,23-Feb-2016,852,96831,2015,Auto,26501,26357,28900,38610,2488,141.0,1568,2,SUV
Toyota,68000,16940,976,14-Mar-2017,1248,133000,2017,Auto,30307,19955,19955,50621,1798,105.0,1360,1,MPV
Mazda,51800,12480,182,24-Apr-2017,1278,105000,2016,Auto,22340,20231,15324,35000,1496,88.0,1321,1,Mid-Sized Sedan
Mazda,36800,19280,1210,26-Jun-2015,610,68292,2015,Auto,17037,17664,7664,75002,1998,121.0,1454,1,Luxury Sedan
Volvo,175800,21660,1176,23-Feb-2021,2677,38224,2020,Auto,58028,28666,32133,46002,1969,140.0,1695,1,SUV
BMW,135800,17970,5938,27-Jun-2011,2735,97003,2011,Auto,35766,97250,97250,47316,4395,300.0,1940,3,Sports Car
Honda,79800,13550,578,14-Jun-2019,2068,49000,2019,Auto,19561,15635,5635,27000,1317,73.0,1030,1,Hatchback
Mazda,49800,15110,1786,30-Mar-2016,889,110000,2015,Auto,26475,23566,24993,46502,2488,141.0,1513,2,Luxury Sedan
Mercedes-Benz,179800,23380,1202,27-Nov-2019,2226,129973,2018,Auto,75426,55977,72759,34000,1991,135.0,1615,1,Luxury Sedan
BMW,63800,17940,3543,04-May-2007,1275,119153,2007,Auto,18495,56212,61834,52008,2979,225.0,1615,6,Sports Car
Honda,59800,16000,682,23-Mar-2017,1247,99666,2016,Auto,23492,19189,9189,50789,1496,97.0,1130,1,Stationwagon
Honda,68800,13340,1023,05-Dec-2008,1859,140117,2008,Auto,14216,15140,15140,27571,1496,87.0,1280,6,MPV
Mercedes-Benz,191000,20030,586,15-Mar-2022,3074,23800,2021,Auto,113209,37324,44254,94889,1332,120.0,1485,1,SUV
